job_name,company_name,city,area_code_name,industry,salary_min,salary_max,salary_avg,degree,head_count,company_size,company_property,major,skills,publish_date,update_date,job_id,recruit_type,source,keyword,degree_clean,degree_level,salary_level,combined_text,skill_keywords,job_direction,is_high_salary
智驾标注,中穆（绍兴）科技有限公司,绍兴,浙江,,3000.0,5000.0,4000.0,专科及以上,20,100-499人,民营企业,,,2026-06-09,2026-06-15,Lk2YFAkgADTHyNGqyARG8u,0,国家大学生就业服务平台,技术,专科及以上,1,5K以下,智驾标注   技术,,其他类,0
薄膜工艺,浙江宇越新材料有限公司,绍兴,浙江,,6000.0,8000.0,7000.0,专科及以上,20,1000-4999人,民营企业,高分子材料，化工，自动化控制,,2026-06-08,2026-06-08,AmZsNwULzMwr7DYeQh3KDb,0,国家大学生就业服务平台,技术,专科及以上,1,5K-8K,薄膜工艺 高分子材料，化工，自动化控制  技术,,其他类,0
DCS巡检,浙江鸿安新材料有限公司,绍兴,浙江,,6000.0,8000.0,7000.0,专科及以上,10,100-499人,民营企业,化工 制药 石化 化学 高分子 材料,五险一金，技能培训，午餐补助，住房补助，提供住宿，班车接送,2026-06-07,2026-06-08,4fccjcP2Nayd8ca7iTLHDH,0,国家大学生就业服务平台,技术,专科及以上,1,5K-8K,DCS巡检 化工 制药 石化 化学 高分子 材料 五险一金，技能培训，午餐补助，住房补助，提供住宿，班车接送 技术,,教育/培训类,0
自动驾驶/内容审核/大模型标注师(绍兴),中穆海诚（泰安）科技有限公司,绍兴,浙江,,3000.0,4000.0,3500.0,专科及以上,20,500-999人,民营企业,大专及以上学历，实习时间或稳定性至少半年,岗位晋升，技能培训，绩效奖金，节日礼物，提供住宿,2026-06-05,2026-06-05,9KyrMrRLbJVPMsb5w2BJ1n,0,国家大学生就业服务平台,技术,专科及以上,1,5K以下,自动驾驶/内容审核/大模型标注师(绍兴) 大专及以上学历，实习时间或稳定性至少半年 岗位晋升，技能培训，绩效奖金，节日礼物，提供住宿 技术,,教育/培训类,0
自动驾驶/内容审核/大模型标注师(有培训),中穆海诚（泰安）科技有限公司,绍兴,浙江,,3000.0,4000.0,3500.0,专科及以上,10,500-999人,民营企业,大专及以上学历，实习时间或稳定性至少半年,岗位晋升，技能培训，绩效奖金，节日礼物，提供住宿,2026-06-05,2026-06-05,HAAcs4CZgY1LpHLm8y2nuT,0,国家大学生就业服务平台,技术,专科及以上,1,5K以下,自动驾驶/内容审核/大模型标注师(有培训) 大专及以上学历，实习时间或稳定性至少半年 岗位晋升，技能培训，绩效奖金，节日礼物，提供住宿 技术,,教育/培训类,0
项目专员,中科宇航（广州）装备工业有限公司,绍兴,浙江,,6000.0,10000.0,8000.0,本科及以上,10,100-499人,其他,机械 电气 测试 飞行器,五险一金，技能培训，年终奖，交通补助，节日礼物,2026-06-05,2026-06-08,JRMaFWGKoZ51NeTeVxznBQ,0,国家大学生就业服务平台,技术,本科及以上,2,8K-12K,项目专员 机械 电气 测试 飞行器 五险一金，技能培训，年终奖，交通补助，节日礼物 技术,机械,制造/工程类,0
总装测试岗,中科宇航（广州）装备工业有限公司,绍兴,浙江,,7000.0,10000.0,8500.0,专科及以上,20,100-499人,其他,机械 电气 测试 飞行器,五险一金，技能培训，年终奖，交通补助，节日礼物,2026-06-05,2026-06-08,SiHTTqRKQ3N87RF6Hu72qF,0,国家大学生就业服务平台,技术,专科及以上,1,8K-12K,总装测试岗 机械 电气 测试 飞行器 五险一金，技能培训，年终奖，交通补助，节日礼物 技术,机械,制造/工程类,0
外贸业务员（英语阿语优先）,浙江金迈新材料科技有限公司,绍兴,浙江,,5000.0,35000.0,20000.0,专科及以上,20,50-99人,民营企业,商务英语 英语 阿拉伯语,,2026-05-22,2026-05-26,7kuKoLjG6PGjXHXgbo84Zn,0,国家大学生就业服务平台,外贸,专科及以上,1,20K以上,外贸业务员（英语阿语优先） 商务英语 英语 阿拉伯语  外贸,外贸、英语,销售/市场类,1
收实习小白，有培训好上手,中穆海诚（山东）科技有限公司,绍兴,浙江,,2000.0,4000.0,3000.0,专科及以上,30,100-499人,民营企业,专业不限,岗位晋升，技能培训，绩效奖金，提供住宿,2026-05-27,2026-05-27,56ohKQfnLPY5V2JLwfrZYK,0,国家大学生就业服务平台,实习,专科及以上,1,5K以下,收实习小白，有培训好上手 专业不限 岗位晋升，技能培训，绩效奖金，提供住宿 实习,,教育/培训类,0
暑期实习生,浙江佳华精化股份有限公司,绍兴,浙江,,2000.0,3000.0,2500.0,本科及以上,10,100-499人,民营企业,高分子材料 化学 化工 市场营销 材料,五险一金，带薪年假，技能培训，股权激励，定期体检，扁平管理，年终奖，绩效奖金，年度旅游，节日礼物,2026-04-29,2026-05-18,89sycnDmWa286oHagS1MpW,0,国家大学生就业服务平台,实习,本科及以上,2,5K以下,暑期实习生 高分子材料 化学 化工 市场营销 材料 五险一金，带薪年假，技能培训，股权激励，定期体检，扁平管理，年终奖，绩效奖金，年度旅游，节日礼物 实习,,销售/市场类,0
管培生/储备干部,浙江金迈新材料科技有限公司,绍兴,浙江,,5000.0,12000.0,8500.0,专科及以上,5,50-99人,民营企业,专业不限,,2026-05-23,2026-05-25,4negiS1M3WK1EVsXqUK26s,0,国家大学生就业服务平台,管培生,专科及以上,1,8K-12K,管培生/储备干部 专业不限  管培生,,其他类,0
生产技术管培生,浙江金海湾新能源有限公司,绍兴,浙江,,5000.0,8000.0,6500.0,本科及以上,20,100-499人,民营企业,化学工程与工艺、冶金工程、应用化学、环境工程等,五险一金，岗位晋升，午餐补助，提供住宿,2026-05-14,2026-05-14,VKeD5tz4iDFeXoj1f7UzBR,0,国家大学生就业服务平台,管培生,本科及以上,2,5K-8K,生产技术管培生 化学工程与工艺、冶金工程、应用化学、环境工程等 五险一金，岗位晋升，午餐补助，提供住宿 管培生,,其他类,0
生产管培生（应届生）,浙江金海湾新能源有限公司,绍兴,浙江,,5000.0,7000.0,6000.0,专科及以上,35,100-499人,民营企业,应用化学 冶金冶炼 化学工程与工艺 冶金工程 能源化学 应用化工技术,五险一金，岗位晋升，午餐补助，提供住宿,2026-05-14,2026-05-14,FqKBMesKfDqpacZKqHe3AL,0,国家大学生就业服务平台,管培生,专科及以上,1,5K-8K,生产管培生（应届生） 应用化学 冶金冶炼 化学工程与工艺 冶金工程 能源化学 应用化工技术 五险一金，岗位晋升，午餐补助，提供住宿 管培生,,其他类,0
（精细化工领域）市场营销管培生,浙江佳华精化股份有限公司,绍兴,浙江,,7000.0,12000.0,9500.0,本科及以上,10,100-499人,民营企业,高分子材料 化学 化工 市场营销 材料 材料科学与工程 材料化学 应用化学 物理化学 材料工程,五险一金，带薪年假，技能培训，股权激励，定期体检，扁平管理，年终奖，绩效奖金，年度旅游，节日礼物,2026-05-08,2026-05-18,89qb1WonMH5FK1XBxK3ht4,0,国家大学生就业服务平台,管培生,本科及以上,2,8K-12K,（精细化工领域）市场营销管培生 高分子材料 化学 化工 市场营销 材料 材料科学与工程 材料化学 应用化学 物理化学 材料工程 五险一金，带薪年假，技能培训，股权激励，定期体检，扁平管理，年终奖，绩效奖金，年度旅游，节日礼物 管培生,,销售/市场类,0
管培生,卧龙控股集团有限公司,绍兴,浙江,,8000.0,12000.0,10000.0,本科及以上,10,5000以上,上市公司,机械类 电气类 财经类,五险一金，技能培训，年底双薪,2026-05-07,2026-05-09,Lv29SsRvGbWSK48nmx7iAa,0,国家大学生就业服务平台,管培生,本科及以上,2,8K-12K,管培生 机械类 电气类 财经类 五险一金，技能培训，年底双薪 管培生,机械,制造/工程类,0
教学管培生,绍兴越城区星世纪火信息咨询有限公司,绍兴,浙江,,8000.0,12000.0,10000.0,本科及以上,5,100-499人,民营企业,不限专业,,2026-04-21,2026-04-21,NER9KA1D4yNtyBazPUVvnz,0,国家大学生就业服务平台,管培生,本科及以上,2,8K-12K,教学管培生 不限专业  管培生,,其他类,0
AC冲压工艺员,浙江吉利汽车零部件采购有限公司,绍兴,浙江,,5500.0,8000.0,6750.0,专科及以上,30,5000以上,民营企业,汽车制造与装配技术 新能源汽车技术 机电一体化技术 工业机器人技术 电气自动化 数控技术 智能焊接技术 模具设计 机械制造及自动化 建筑工程技术 土木工程 土木水利 工程造价 工程测量技术 道路桥梁工程技术 城市轨道交通运营管理 物流管理 机械设计制造及其自动化 车辆工程 电气工程 材料工程 电子信息工程 计算机应用技术 应用电子技术 智能控制技术 工业工程 自动化 储能技术 新能源材料应用 化工技术,五险一金，带薪年假，岗位晋升，技能培训，弹性工作，年终分红，股权激励，股票期权，定期体检，扁平管理,2026-04-22,2026-04-23,9MaKC8TgMT5ZhyZusRsGyE,0,国家大学生就业服务平台,采购,专科及以上,1,5K-8K,AC冲压工艺员 汽车制造与装配技术 新能源汽车技术 机电一体化技术 工业机器人技术 电气自动化 数控技术 智能焊接技术 模具设计 机械制造及自动化 建筑工程技术 土木工程 土木水利 工程造价 工程测量技术 道路桥梁工程技术 城市轨道交通运营管理 物流管理 机械设计制造及其自动化 车辆工程 电气工程 材料工程 电子信息工程 计算机应用技术 应用电子技术 智能控制技术 工业工程 自动化 储能技术 新能源材料应用 化工技术 五险一金，带薪年假，岗位晋升，技能培训，弹性工作，年终分红，股权激励，股票期权，定期体检，扁平管理 采购,机械、设计、运营,运营/传媒类,0
销售工程师,金华迎好电子科技有限公司,金华,浙江,,4000.0,10000.0,7000.0,专科及以上,10,50-99人,民营企业,市场,五险一金，岗位晋升，技能培训，弹性工作，年终奖，专项奖金，绩效奖金，午餐补助，节日礼物，提供住宿,2026-06-12,2026-06-15,QCqxsh8Boyn8PXFpYDC1Rf,0,国家大学生就业服务平台,工程师,专科及以上,1,5K-8K,销售工程师 市场 五险一金，岗位晋升，技能培训，弹性工作，年终奖，专项奖金，绩效奖金，午餐补助，节日礼物，提供住宿 工程师,销售,销售/市场类,0
UV材料研发工程师,义乌市尚喜生物科技有限公司,金华,浙江,,6000.0,20000.0,13000.0,本科及以上,3,50-99人,民营企业,应用化学 高分子材料 材料化学,岗位晋升，技能培训，定期体检，绩效奖金，年度旅游，午餐补助，提供住宿,2026-05-25,2026-06-06,GgmeaVP8VDRBhVpqFqyoEQ,0,国家大学生就业服务平台,工程师,本科及以上,2,12K-20K,UV材料研发工程师 应用化学 高分子材料 材料化学 岗位晋升，技能培训，定期体检，绩效奖金，年度旅游，午餐补助，提供住宿 工程师,,制造/工程类,1
自动化精益工程师,金华新天齿轮有限公司,金华,浙江,,6000.0,10000.0,8000.0,专科及以上,2,100-499人,民营企业,自动化 机器人,,2026-05-19,2026-05-19,P5ms5gRwWt6XGg2yQ6WPjU,0,国家大学生就业服务平台,工程师,专科及以上,1,8K-12K,自动化精益工程师 自动化 机器人  工程师,,制造/工程类,0
机械设计研发工程师,金华新天齿轮有限公司,金华,浙江,,6000.0,10000.0,8000.0,专科及以上,2,100-499人,民营企业,,,2026-05-19,2026-05-19,2rBWnhKrDoSQdfrZYUUSyJ,0,国家大学生就业服务平台,工程师,专科及以上,1,8K-12K,机械设计研发工程师   工程师,机械、设计,制造/工程类,0
工艺工程师,义乌市尚喜生物科技有限公司,金华,浙江,,5000.0,15000.0,10000.0,本科及以上,2,50-99人,民营企业,生产制造、生产工艺、应用化学,岗位晋升，技能培训，定期体检，绩效奖金，年度旅游，午餐补助，提供住宿,2026-05-18,2026-06-06,XBLLsF8jP4Y1oFEAQQBXa8,0,国家大学生就业服务平台,工程师,本科及以上,2,8K-12K,工艺工程师 生产制造、生产工艺、应用化学 岗位晋升，技能培训，定期体检，绩效奖金，年度旅游，午餐补助，提供住宿 工程师,,制造/工程类,0
电气助理工程师,浙江华川深能环保有限公司,金华,浙江,,5000.0,8000.0,6500.0,专科及以上,5,100-499人,民营企业,电气自动化 电力工程 自动化,五险一金，岗位晋升，技能培训，定期体检，年度旅游，住房补助，高温补贴，节日礼物，提供住宿,2026-05-12,2026-05-13,52dthP4U8Gnikm3yEzydmj,0,国家大学生就业服务平台,工程师,专科及以上,1,5K-8K,电气助理工程师 电气自动化 电力工程 自动化 五险一金，岗位晋升，技能培训，定期体检，年度旅游，住房补助，高温补贴，节日礼物，提供住宿 工程师,,行政/人力类,0
仪表助理工程师,浙江华川深能环保有限公司,金华,浙江,,5000.0,8000.0,6500.0,专科及以上,2,100-499人,民营企业,仪器仪表 自动化 测控技术与仪器 电气工程,五险一金，岗位晋升，技能培训，定期体检，年度旅游，住房补助，高温补贴，节日礼物，提供住宿,2026-05-12,2026-05-13,LBq5DffXiw87NbYQa9bJDH,0,国家大学生就业服务平台,工程师,专科及以上,1,5K-8K,仪表助理工程师 仪器仪表 自动化 测控技术与仪器 电气工程 五险一金，岗位晋升，技能培训，定期体检，年度旅游，住房补助，高温补贴，节日礼物，提供住宿 工程师,,行政/人力类,0
计算机教师,浙江横店影视职业学院,金华,浙江,,4500.0,9000.0,6750.0,硕士及以上,1,100-499人,民营企业,计算机相关专业,,2026-06-10,2026-06-10,3YvZryg167akfS7qty4YJ5,0,国家大学生就业服务平台,教师,硕士及以上,3,5K-8K,计算机教师 计算机相关专业  教师,教师,教育/培训类,0
大学英语教师,浙江横店影视职业学院,金华,浙江,,5000.0,8000.0,6500.0,硕士及以上,2,100-499人,民营企业,英语,,2026-06-10,2026-06-10,A86qZghjaMPSeGosAgpGjY,0,国家大学生就业服务平台,教师,硕士及以上,3,5K-8K,大学英语教师 英语  教师,教师、英语,教育/培训类,0
公共体育教师,浙江横店影视职业学院,金华,浙江,,5000.0,8000.0,6500.0,硕士及以上,1,100-499人,民营企业,体育,,2026-06-10,2026-06-10,A4jxodZqEusvpdqTVeUpGR,0,国家大学生就业服务平台,教师,硕士及以上,3,5K-8K,公共体育教师 体育  教师,教师,教育/培训类,0
广播影视节目制作教师,浙江横店影视职业学院,金华,浙江,,5000.0,8000.0,6500.0,硕士及以上,3,100-499人,民营企业,影视制作后期,,2026-06-10,2026-06-10,5MthZiZykeX9Zi3NZ5Wrwd,0,国家大学生就业服务平台,教师,硕士及以上,3,5K-8K,广播影视节目制作教师 影视制作后期  教师,教师,教育/培训类,0
录音技术与艺术教师,浙江横店影视职业学院,金华,浙江,,5000.0,8500.0,6750.0,硕士及以上,1,100-499人,民营企业,,,2026-05-26,2026-05-26,HJn4uzXf3HC1WMJTpiqAH9,0,国家大学生就业服务平台,教师,硕士及以上,3,5K-8K,录音技术与艺术教师   教师,教师,教育/培训类,0
医学美容技术教师,浙江横店影视职业学院,金华,浙江,,4000.0,8000.0,6000.0,硕士及以上,1,100-499人,民营企业,美容,,2026-05-19,2026-06-01,3JNgAK4VyeCgkEvqZsq5Hj,0,国家大学生就业服务平台,教师,硕士及以上,3,5K-8K,医学美容技术教师 美容  教师,教师,教育/培训类,0
